[2022-11-21 20:31:39](root:66)INFO [2] loading data...
[2022-11-21 20:32:05](root:82)INFO NJANX exists, skip
[2022-11-21 20:32:06](root:82)INFO YKT8I exists, skip
[2022-11-21 20:32:06](root:82)INFO UMTLM exists, skip
[2022-11-21 20:32:06](root:82)INFO FXGQI exists, skip
[2022-11-21 20:32:06](root:82)INFO WF8WM exists, skip
[2022-11-21 20:32:06](root:82)INFO VYI5L exists, skip
[2022-11-21 20:32:06](root:82)INFO 6XGUE exists, skip
[2022-11-21 20:32:06](root:82)INFO 4HZ3B exists, skip
[2022-11-21 20:32:06](root:82)INFO TA8G7 exists, skip
[2022-11-21 20:32:06](root:82)INFO O1J7D exists, skip
[2022-11-21 20:32:06](root:82)INFO KAFV7 exists, skip
[2022-11-21 20:32:06](root:82)INFO DLFPX exists, skip
[2022-11-21 20:32:06](root:82)INFO J3KT5 exists, skip
[2022-11-21 20:32:06](root:82)INFO SVO89 exists, skip
[2022-11-21 20:32:06](root:82)INFO 0UBYY exists, skip
[2022-11-21 20:32:06](root:82)INFO DSRSB exists, skip
[2022-11-21 20:32:06](root:82)INFO YZ8HK exists, skip
[2022-11-21 20:32:06](root:82)INFO GD9BQ exists, skip
[2022-11-21 20:32:06](root:82)INFO 3HRNV exists, skip
[2022-11-21 20:32:06](root:82)INFO S00C3 exists, skip
[2022-11-21 20:32:06](root:82)INFO C0207 exists, skip
[2022-11-21 20:32:06](root:82)INFO 6SWTR exists, skip
[2022-11-21 20:32:06](root:82)INFO T1XP2 exists, skip
[2022-11-21 20:32:06](root:82)INFO 78LXZ exists, skip
[2022-11-21 20:32:06](root:82)INFO 29C6X exists, skip
[2022-11-21 20:32:06](root:82)INFO SNU9T exists, skip
[2022-11-21 20:32:06](root:82)INFO 0MDYC exists, skip
[2022-11-21 20:32:06](root:82)INFO DYYLD exists, skip
[2022-11-21 20:32:06](root:82)INFO TK00O exists, skip
[2022-11-21 20:32:06](root:82)INFO T9EHP exists, skip
[2022-11-21 20:32:06](root:82)INFO K1X2C exists, skip
[2022-11-21 20:32:06](root:82)INFO WR1QE exists, skip
[2022-11-21 20:32:06](root:82)INFO 1HZGH exists, skip
[2022-11-21 20:32:06](root:82)INFO 38BDO exists, skip
[2022-11-21 20:32:06](root:82)INFO TIPUS exists, skip
[2022-11-21 20:32:06](root:82)INFO 493WS exists, skip
[2022-11-21 20:32:06](root:82)INFO HEV65 exists, skip
[2022-11-21 20:32:06](root:82)INFO ZXKUH exists, skip
[2022-11-21 20:32:06](root:82)INFO MPHFU exists, skip
[2022-11-21 20:32:06](root:82)INFO G752J exists, skip
[2022-11-21 20:32:06](root:82)INFO WGJ8T exists, skip
[2022-11-21 20:32:06](root:82)INFO S572F exists, skip
[2022-11-21 20:32:06](root:82)INFO 7M1D0 exists, skip
[2022-11-21 20:32:06](root:82)INFO H0L5S exists, skip
[2022-11-21 20:32:06](root:82)INFO NUSKJ exists, skip
[2022-11-21 20:32:06](root:82)INFO RK9II exists, skip
[2022-11-21 20:32:06](root:82)INFO DG5TX exists, skip
[2022-11-21 20:32:06](root:82)INFO UCDL4 exists, skip
[2022-11-21 20:32:06](root:82)INFO AMP3N exists, skip
[2022-11-21 20:32:06](root:82)INFO Y6R7T exists, skip
[2022-11-21 20:32:06](root:82)INFO 5LJ3J exists, skip
[2022-11-21 20:32:06](root:82)INFO QRLOG exists, skip
[2022-11-21 20:32:06](root:82)INFO DZDD2 exists, skip
[2022-11-21 20:32:06](root:82)INFO 4SGC9 exists, skip
[2022-11-21 20:32:06](root:82)INFO K9BLQ exists, skip
[2022-11-21 20:32:06](root:82)INFO G71O7 exists, skip
[2022-11-21 20:32:06](root:82)INFO RUMS5 exists, skip
[2022-11-21 20:32:06](root:82)INFO XJOJL exists, skip
[2022-11-21 20:32:06](root:82)INFO 83KZR exists, skip
[2022-11-21 20:32:06](root:82)INFO NWMAP exists, skip
[2022-11-21 20:32:06](root:82)INFO HVXXQ exists, skip
[2022-11-21 20:32:06](root:82)INFO 10AEA exists, skip
[2022-11-21 20:32:06](root:82)INFO BUE2L exists, skip
[2022-11-21 20:32:06](root:82)INFO CZPFO exists, skip
[2022-11-21 20:32:06](root:82)INFO OEUGC exists, skip
[2022-11-21 20:32:06](root:82)INFO 0FVYR exists, skip
[2022-11-21 20:32:06](root:82)INFO 7LJ4G exists, skip
[2022-11-21 20:32:06](root:82)INFO VOTA7 exists, skip
[2022-11-21 20:32:06](root:82)INFO W8WRK exists, skip
[2022-11-21 20:32:06](root:82)INFO HDHGT exists, skip
[2022-11-21 20:32:06](root:82)INFO 92II5 exists, skip
[2022-11-21 20:32:06](root:82)INFO ZND9F exists, skip
[2022-11-21 20:32:06](root:82)INFO L347E exists, skip
[2022-11-21 20:32:06](root:82)INFO 1BBIY exists, skip
[2022-11-21 20:32:06](root:82)INFO 9FBAP exists, skip
[2022-11-21 20:32:06](root:82)INFO UZIER exists, skip
[2022-11-21 20:32:06](root:82)INFO QH3FK exists, skip
[2022-11-21 20:32:06](root:82)INFO 7KAVM exists, skip
[2022-11-21 20:32:06](root:82)INFO RGTLB exists, skip
[2022-11-21 20:32:06](root:82)INFO 7XMBM exists, skip
[2022-11-21 20:32:06](root:82)INFO 3YY88 exists, skip
[2022-11-21 20:32:06](root:82)INFO OS7VW exists, skip
[2022-11-21 20:32:06](root:82)INFO TU1C9 exists, skip
[2022-11-21 20:32:06](root:82)INFO J8KPE exists, skip
[2022-11-21 20:32:06](root:82)INFO 4GDTQ exists, skip
[2022-11-21 20:32:06](root:82)INFO STAZI exists, skip
[2022-11-21 20:32:06](root:82)INFO JYDCI exists, skip
[2022-11-21 20:32:06](root:82)INFO YG2EP exists, skip
[2022-11-21 20:32:06](root:82)INFO DFEG2 exists, skip
[2022-11-21 20:32:06](root:82)INFO LH4VT exists, skip
[2022-11-21 20:32:06](root:82)INFO UN86L exists, skip
[2022-11-21 20:32:06](root:82)INFO 4ZMEW exists, skip
[2022-11-21 20:32:06](root:82)INFO IU2OZ exists, skip
[2022-11-21 20:32:06](root:82)INFO DJG7A exists, skip
[2022-11-21 20:32:06](root:82)INFO 2R13Z exists, skip
[2022-11-21 20:32:06](root:82)INFO GVX7E exists, skip
[2022-11-21 20:32:06](root:82)INFO K0Z9V exists, skip
[2022-11-21 20:32:06](root:82)INFO 8BBX0 exists, skip
[2022-11-21 20:32:06](root:82)INFO R1RDT exists, skip
[2022-11-21 20:32:06](root:82)INFO OVH9Y exists, skip
[2022-11-21 20:32:06](root:82)INFO F9J4H exists, skip
[2022-11-21 20:32:06](root:82)INFO D5IDA exists, skip
[2022-11-21 20:32:06](root:82)INFO 8ML3S exists, skip
[2022-11-21 20:32:06](root:82)INFO GANC6 exists, skip
[2022-11-21 20:32:06](root:82)INFO CALKE exists, skip
[2022-11-21 20:32:06](root:82)INFO Q04US exists, skip
[2022-11-21 20:32:06](root:82)INFO L0CK7 exists, skip
[2022-11-21 20:32:06](root:82)INFO 9D2T4 exists, skip
[2022-11-21 20:32:06](root:82)INFO IGEU5 exists, skip
[2022-11-21 20:32:06](root:82)INFO CG45V exists, skip
[2022-11-21 20:32:06](root:82)INFO Z6HSZ exists, skip
[2022-11-21 20:32:06](root:82)INFO 1GKWJ exists, skip
[2022-11-21 20:32:06](root:82)INFO ZD3GI exists, skip
[2022-11-21 20:32:06](root:82)INFO 74WSB exists, skip
[2022-11-21 20:32:06](root:82)INFO LJ0JS exists, skip
[2022-11-21 20:32:06](root:82)INFO KB916 exists, skip
[2022-11-21 20:32:06](root:82)INFO PVBUM exists, skip
[2022-11-21 20:32:06](root:82)INFO VKTYD exists, skip
[2022-11-21 20:32:06](root:82)INFO 5B8M5 exists, skip
[2022-11-21 20:32:06](root:82)INFO BWG9B exists, skip
[2022-11-21 20:32:06](root:82)INFO XE19C exists, skip
[2022-11-21 20:32:06](root:82)INFO WK5PL exists, skip
[2022-11-21 20:32:06](root:82)INFO 1V30R exists, skip
[2022-11-21 20:32:06](root:82)INFO 3LIGG exists, skip
[2022-11-21 20:32:06](root:82)INFO ERGN3 exists, skip
[2022-11-21 20:32:06](root:82)INFO J3ZZH exists, skip
[2022-11-21 20:32:06](root:82)INFO GF7DV exists, skip
[2022-11-21 20:32:06](root:82)INFO TC749 exists, skip
[2022-11-21 20:32:06](root:82)INFO 0GR11 exists, skip
[2022-11-21 20:32:06](root:82)INFO A0MZ9 exists, skip
[2022-11-21 20:32:06](root:82)INFO T7TV9 exists, skip
[2022-11-21 20:32:06](root:82)INFO Z1LE8 exists, skip
[2022-11-21 20:32:06](root:82)INFO 3VT73 exists, skip
[2022-11-21 20:32:06](root:82)INFO 5KZLW exists, skip
[2022-11-21 20:32:06](root:82)INFO A0CJL exists, skip
[2022-11-21 20:32:06](root:82)INFO 87ZB1 exists, skip
[2022-11-21 20:32:06](root:82)INFO D7MHV exists, skip
[2022-11-21 20:32:06](root:82)INFO U1OYB exists, skip
[2022-11-21 20:32:06](root:82)INFO HJH7H exists, skip
[2022-11-21 20:32:06](root:82)INFO DA7E9 exists, skip
[2022-11-21 20:32:06](root:82)INFO CEZ0A exists, skip
[2022-11-21 20:32:06](root:82)INFO 85ABO exists, skip
[2022-11-21 20:32:06](root:82)INFO 5FHH2 exists, skip
[2022-11-21 20:32:06](root:82)INFO 3NE5P exists, skip
[2022-11-21 20:32:06](root:82)INFO U46OX exists, skip
[2022-11-21 20:32:06](root:82)INFO 3UZ88 exists, skip
[2022-11-21 20:32:06](root:82)INFO IXISD exists, skip
[2022-11-21 20:32:06](root:82)INFO BZ4K7 exists, skip
[2022-11-21 20:32:06](root:82)INFO V2GC9 exists, skip
[2022-11-21 20:32:06](root:82)INFO 9SJZ9 exists, skip
[2022-11-21 20:32:06](root:82)INFO 3STO2 exists, skip
[2022-11-21 20:32:06](root:82)INFO OXPD4 exists, skip
[2022-11-21 20:32:06](root:82)INFO PU53O exists, skip
[2022-11-21 20:32:06](root:82)INFO 44Y6S exists, skip
[2022-11-21 20:32:06](root:82)INFO DB3Y6 exists, skip
[2022-11-21 20:32:06](root:82)INFO C1DK7 exists, skip
[2022-11-21 20:32:06](root:82)INFO 14YU9 exists, skip
[2022-11-21 20:32:06](root:82)INFO F7KFE exists, skip
[2022-11-21 20:32:06](root:82)INFO D98TV exists, skip
[2022-11-21 20:32:06](root:82)INFO IV1U5 exists, skip
[2022-11-21 20:32:06](root:82)INFO U33ZS exists, skip
[2022-11-21 20:32:06](root:82)INFO NEFHO exists, skip
[2022-11-21 20:32:06](root:82)INFO 1SUIC exists, skip
[2022-11-21 20:32:06](root:82)INFO TXQWJ exists, skip
[2022-11-21 20:32:06](root:82)INFO X1XOL exists, skip
[2022-11-21 20:32:06](root:82)INFO JDQB8 exists, skip
[2022-11-21 20:32:06](root:82)INFO WTMMC exists, skip
[2022-11-21 20:32:06](root:82)INFO Z2KJ5 exists, skip
[2022-11-21 20:32:06](root:82)INFO 8BMZQ exists, skip
[2022-11-21 20:32:06](root:82)INFO H6N4Z exists, skip
[2022-11-21 20:32:06](root:82)INFO RVZ7X exists, skip
[2022-11-21 20:32:06](root:82)INFO XFS7Z exists, skip
[2022-11-21 20:32:06](root:82)INFO T63X2 exists, skip
[2022-11-21 20:32:06](root:82)INFO KVWRK exists, skip
[2022-11-21 20:32:06](root:82)INFO DUZDL exists, skip
[2022-11-21 20:32:06](root:82)INFO 9ONDD exists, skip
[2022-11-21 20:32:06](root:82)INFO FQ6OB exists, skip
[2022-11-21 20:32:06](root:82)INFO NU0UK exists, skip
[2022-11-21 20:32:06](root:82)INFO IHSRC exists, skip
[2022-11-21 20:32:06](root:82)INFO 6E4JA exists, skip
[2022-11-21 20:32:06](root:82)INFO 120YL exists, skip
[2022-11-21 20:32:06](root:82)INFO 02CYP exists, skip
[2022-11-21 20:32:06](root:82)INFO SW5TC exists, skip
[2022-11-21 20:32:06](root:82)INFO JZDL6 exists, skip
[2022-11-21 20:32:06](root:82)INFO KDH19 exists, skip
[2022-11-21 20:32:06](root:82)INFO HYD3N exists, skip
[2022-11-21 20:32:06](root:82)INFO LV4U7 exists, skip
[2022-11-21 20:32:06](root:82)INFO LYY21 exists, skip
[2022-11-21 20:32:06](root:82)INFO MYQZJ exists, skip
[2022-11-21 20:32:06](root:82)INFO 8PXPO exists, skip
[2022-11-21 20:32:06](root:82)INFO Q0IHP exists, skip
[2022-11-21 20:32:06](root:82)INFO 1GGRY exists, skip
[2022-11-21 20:32:06](root:82)INFO WJQPA exists, skip
[2022-11-21 20:32:06](root:82)INFO 5GPOJ exists, skip
[2022-11-21 20:32:06](root:82)INFO L0QNM exists, skip
[2022-11-21 20:32:06](root:82)INFO 4J494 exists, skip
[2022-11-21 20:32:06](root:82)INFO V6RRM exists, skip
[2022-11-21 20:32:06](root:82)INFO OGA0C exists, skip
[2022-11-21 20:32:06](root:82)INFO R390Z exists, skip
[2022-11-21 20:32:06](root:82)INFO 78XRT exists, skip
[2022-11-21 20:32:06](root:82)INFO AJZYE exists, skip
[2022-11-21 20:32:06](root:82)INFO D7LMI exists, skip
[2022-11-21 20:32:06](root:82)INFO IQ0ZX exists, skip
[2022-11-21 20:32:06](root:82)INFO 4ZY8C exists, skip
[2022-11-21 20:32:06](root:82)INFO JHRI6 exists, skip
[2022-11-21 20:32:06](root:82)INFO 8UQVB exists, skip
[2022-11-21 20:32:06](root:82)INFO SMS5G exists, skip
[2022-11-21 20:32:06](root:82)INFO NFXPI exists, skip
[2022-11-21 20:32:06](root:82)INFO A8LZE exists, skip
[2022-11-21 20:32:06](root:82)INFO WT405 exists, skip
[2022-11-21 20:32:06](root:82)INFO 6TC5G exists, skip
[2022-11-21 20:32:06](root:82)INFO HTCKH exists, skip
[2022-11-21 20:32:06](root:82)INFO PHWKM exists, skip
[2022-11-21 20:32:06](root:82)INFO 4FX6G exists, skip
[2022-11-21 20:32:06](root:82)INFO YO9NC exists, skip
[2022-11-21 20:32:06](root:82)INFO 7U43Y exists, skip
[2022-11-21 20:32:06](root:82)INFO 9HTYB exists, skip
[2022-11-21 20:32:06](root:82)INFO FYYFX exists, skip
[2022-11-21 20:32:06](root:82)INFO NFAA5 exists, skip
[2022-11-21 20:32:06](root:82)INFO NGMK1 exists, skip
[2022-11-21 20:32:06](root:82)INFO LPPFL exists, skip
[2022-11-21 20:32:06](root:82)INFO KEPDQ exists, skip
[2022-11-21 20:32:06](root:82)INFO VG0NZ exists, skip
[2022-11-21 20:32:06](root:82)INFO DCNQI exists, skip
[2022-11-21 20:32:06](root:82)INFO YSKX3 exists, skip
[2022-11-21 20:32:06](root:82)INFO 7ICIA exists, skip
[2022-11-21 20:32:06](root:82)INFO 19SJ6 exists, skip
[2022-11-21 20:32:06](root:82)INFO DEQ73 exists, skip
[2022-11-21 20:32:06](root:82)INFO 8L3OJ exists, skip
[2022-11-21 20:32:06](root:82)INFO W7J00 exists, skip
[2022-11-21 20:32:06](root:82)INFO 7NXWU exists, skip
[2022-11-21 20:32:06](root:82)INFO 8XC4G exists, skip
[2022-11-21 20:32:06](root:82)INFO LD011 exists, skip
[2022-11-21 20:32:06](root:82)INFO L8CC0 exists, skip
[2022-11-21 20:32:06](root:82)INFO FJXBX exists, skip
[2022-11-21 20:32:06](root:82)INFO I4OFW exists, skip
[2022-11-21 20:32:06](root:82)INFO S8TT8 exists, skip
[2022-11-21 20:32:06](root:82)INFO UZN0J exists, skip
[2022-11-21 20:32:06](root:82)INFO 9O0NP exists, skip
[2022-11-21 20:32:06](root:82)INFO BQA97 exists, skip
[2022-11-21 20:32:06](root:82)INFO ZZN85 exists, skip
[2022-11-21 20:32:06](root:82)INFO 41II2 exists, skip
[2022-11-21 20:32:06](root:82)INFO YVK8M exists, skip
[2022-11-21 20:32:06](root:82)INFO J9UX5 exists, skip
[2022-11-21 20:32:06](root:82)INFO 3IMTV exists, skip
[2022-11-21 20:32:06](root:82)INFO 3R95N exists, skip
[2022-11-21 20:32:06](root:82)INFO KX8VW exists, skip
[2022-11-21 20:32:06](root:82)INFO SP1QS exists, skip
[2022-11-21 20:32:06](root:82)INFO LKYCT exists, skip
[2022-11-21 20:32:06](root:82)INFO TTRAJ exists, skip
[2022-11-21 20:32:06](root:82)INFO 57RY4 exists, skip
[2022-11-21 20:32:06](root:82)INFO 119X3 exists, skip
[2022-11-21 20:32:06](root:82)INFO UO607 exists, skip
[2022-11-21 20:32:06](root:82)INFO XQWLY exists, skip
[2022-11-21 20:32:06](root:82)INFO KN97F exists, skip
[2022-11-21 20:32:06](root:82)INFO XE4IA exists, skip
[2022-11-21 20:32:06](root:82)INFO DSHVL exists, skip
[2022-11-21 20:32:06](root:82)INFO F3Y5H exists, skip
[2022-11-21 20:32:06](root:82)INFO FLQ59 exists, skip
[2022-11-21 20:32:06](root:82)INFO L4VNK exists, skip
[2022-11-21 20:32:06](root:82)INFO YYLKT exists, skip
[2022-11-21 20:32:06](root:82)INFO OKIVH exists, skip
[2022-11-21 20:32:06](root:82)INFO 7UV4O exists, skip
[2022-11-21 20:32:06](root:82)INFO WJFGC exists, skip
[2022-11-21 20:32:06](root:82)INFO I329H exists, skip
[2022-11-21 20:32:06](root:82)INFO 51RLB exists, skip
[2022-11-21 20:32:06](root:82)INFO BCUTT exists, skip
[2022-11-21 20:32:06](root:82)INFO JJ47B exists, skip
[2022-11-21 20:32:06](root:82)INFO VQN81 exists, skip
[2022-11-21 20:32:06](root:82)INFO GADLP exists, skip
[2022-11-21 20:32:06](root:82)INFO Y3YE1 exists, skip
[2022-11-21 20:32:06](root:82)INFO 98W87 exists, skip
[2022-11-21 20:32:06](root:82)INFO AZZ3W exists, skip
[2022-11-21 20:32:06](root:82)INFO 5EIJ3 exists, skip
[2022-11-21 20:32:06](root:82)INFO ZX37G exists, skip
[2022-11-21 20:32:06](root:82)INFO P6SOI exists, skip
[2022-11-21 20:32:06](root:82)INFO W5GEK exists, skip
[2022-11-21 20:32:06](root:82)INFO X1R6D exists, skip
[2022-11-21 20:32:06](root:82)INFO TFCNM exists, skip
[2022-11-21 20:32:06](root:82)INFO HGLHS exists, skip
